"Uid","Installed_At","Connection_Type","Cpu_Type","Network_Type","Device_Manufacturer","ISP","Country","Country_Subdivision","City","Postal_Code","Language","Device_Name","Device_Type"
"0A0A4956AFEBDD2E38FD15433C1BE727","1608374062","Cellular","arm64-v8a","13","vivo","Airtel","in","Karnataka","Mangalore","574151","en","vivo1907","phone"
"C3C63A447494C5D9B9A1F038FB3F8FBF","1608374199","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Karnataka","Bengaluru","560002","en","RedmiNote8Pro","phone"
"59E67BDB3857047CD2EE33D9EABE5BFC","1608374315","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","National Capital Territory of Delhi","New Delhi","110008","en","Redmi4","phone"
"94C0C80975A5D20DAE36983EF021B0D9","1608374567","Cellular","arm64-v8a","13","Vivo","Airtel","in","Rajasthan","Jaipur","302012","en","Y20s","phone"
"3C3D6F74F90A96B2BEFEFD5A62867D2D","1607202871","Cellular","arm64-v8a","13","Oppo","Jio","in","Uttar Pradesh","Lucknow","226002","en","Realme2","phone"
"414AEA410CF48962E0FEE5C5EFAD0828","1607630591","Cellular","arm64-v8a","18","Samsung","Jio","in","Bihar","Patna","800001","en","GalaxyA20s","phone"
"3EEB44A551491770D4FF5BBF7A7213B5","1607109661","Cellular","arm64-v8a","13","Oppo","Jio","in","Rajasthan","Jaipur","302012","en","F7YouthEdition/A73s","phone"
"4E1B415BC285268C6A6E4CD4066534CC","1607110260","Cellular","arm64-v8a","13","vivo","Airtel","in","National Capital Territory of Delhi","New Delhi","110001","en","vivo1917","phone"
"F58AFA076C966C74A02D0498FEA033BE","1607110835","Cellular","arm64-v8a","15","motorola","BSNL","in","National Capital Territory of Delhi","","","en","motorolaonepower","phone"
"4F3DF283AAFCF21EB0EB79246F2ECA51","1607111081","Cellular","arm64-v8a","18","Oppo","Airtel","in","National Capital Territory of Delhi","New Delhi","110003","en","A91","phone"
"763547E2135819F0BDD45FE9EA82C46F","1607111456","Cellular","arm64-v8a","13","Xiaomi","Idea Cellular","in","Madhya Pradesh","Indore","452001","en","Redmi7","phone"
"212561DE77E56F6A936E16573173E161","1607111624","Cellular","arm64-v8a","13","Huawei","Jio","in","Kerala","Ernakulam","682036","en","P30lite","phone"
"85ADFF578BE2B318EE70C3920CAC598A","1608084243","Cellular","armeabi-v7a","13","Motorola","Airtel","in","Telangana","Hyderabad","500025","en","motoe5plus","phone"
"35AE5635C2416423D322BBA6BF5AD023","1608084911","Cellular","arm64-v8a","15","Xiaomi","BSNL","in","Haryana","Faridabad","121003","en","Redmi3S","phone"
"E7302D56B04F4FB848E28EA724B54040","1608085998","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Uttar Pradesh","Lucknow","226002","en","RedmiY3","phone"
"63AE8C6A963F591954F82CDB8CD0A691","1601916057","Cellular","armeabi-v7a","13","Xiaomi","Jio","in","Gujarat","Ahmedabad","380001","gu","Redmi8A","phone"
"57119A40E4AEC040F7E7A649F0CC626D","1608086758","Cellular","armeabi-v7a","13","Tecno","Jio","in","Rajasthan","Jaipur","302012","hi","TECNOBB4k","phone"
"065ECEE3F1A6AEC1ADB6383138119098","1608086852","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Gujarat","Ahmedabad","380001","en","RedmiNote5","phone"
"2D3A467E18B52C537387B7314850E5F0","1608086897","Cellular","armeabi-v7a","13","Motorola","Jio","in","Madhya Pradesh","","","en","MotoE2","phone"
"2955C8FF65279F13DE4654B95EA26E33","1608087324","Cellular","armeabi-v7a","13","Xiaomi","Airtel","in","Madhya Pradesh","Bhopal","462023","en","Redmi7A","phone"
"8E2A54101D1F8507F87685FD80C52B6A","1608808617","Cellular","arm64-v8a","0","Xiaomi","Jio","in","Rajasthan","Jaipur","302001","en","Narzo20","phone"
"EFEAB9DD9216EC69842B1251B2C01473","1608808778","Cellular","arm64-v8a","0","Realme","Airtel","in","Jharkhand","Ranchi","834001","en","7","phone"
"78D2CB1D9FFE3C5E0750BD9E8AF19429","1607253793","Cellular","arm64-v8a","13","Xiaomi","Vodafone India","in","West Bengal","Kolkata","700059","en","Redmi5A","phone"
"84000119121F99B9FEC95169200CC240","1603921803","Cellular","arm64-v8a","0","Realme","Jio","in","Uttar Pradesh","Kanpur","208019","en","XT","phone"
"BC16082BAA318DF4667ACEBD789898F1","1608809276","Cable/DSL","armeabi-v7a","0","Samsung","Excitel","in","National Capital Territory of Delhi","New Delhi","110003","en","GalaxyA10","phone"
"EBC0D5B29EF589EC15E3BCF4496E97FB","1608809487","Cable/DSL","arm64-v8a","13","vivo","DEN Broadband","in","National Capital Territory of Delhi","Delhi","110054","en","vivo1820","phone"
"29C2F7D19BB34DEC95E6B43300F2A64F","1608809502","Cellular","arm64-v8a","0","Samsung","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","GalaxyA50","phone"
"94AB2B9548A805B7F3B5C242869BFD8B","1608809442","Cable/DSL","armeabi-v7a","13","Samsung","Ultranet services private limited","in","National Capital Territory of Delhi","Delhi","110054","en","GalaxyJ4+","phone"
"6B3F6A0BB0CE84DF6ACDA73EAC588C06","1608809584","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Punjab","Ludhiana","141203","en","Redmi4","phone"
"AD01A61BC909825564BEDF507C06BBF7","1590969600","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Rajasthan","Jaipur","302012","en","RedmiNote8Pro","phone"
"C9F486F8FB0D4C102C3DA6B633574F63","1608810066","Cellular","arm64-v8a","13","Huawei","Jio","in","Gujarat","Ahmedabad","380002","en","Nova3i","phone"
"ADA12B4AA3605688AB18C345EADBA07D","1608810177","Cellular","arm64-v8a","0","Realme","Jio","in","Bihar","Patna","800001","en","C15(QualcommEdition)","phone"
"7032403026596619DBDB7CBC66DC664B","1608810238","Cellular","arm64-v8a","0","Oppo","Airtel","in","Telangana","Hyderabad","500025","en","Realme2Pro","phone"
"DA8DAACD4AA327B5BD4852DB3F7F7614","1608810380","Cable/DSL","armeabi-v7a","13","Samsung","Infonet online solutions private limited","in","Telangana","Zahirabad","502220","en","GalaxyJ7Prime","phone"
"5538B6517627AF2049F75FD6DE7854BF","1608810442","Cellular","arm64-v8a","0","Realme","Jio","in","Maharashtra","Mumbai","400078","en","5Pro","phone"
"C5FF2463A7F337AAF09C5B4FF67DCCEA","1608810483","Cellular","arm64-v8a","0","Realme","Jio","in","West Bengal","Kolkata","700006","en","6","phone"
"7BA4BA6620761033C36618CBE7F9D7F8","1608810468","Cellular","arm64-v8a","13","Lenovo","Vodafone India","in","West Bengal","Kolkata","700059","en","K900T","phone"
"51D0A343FE8F84512EF0F2550B79FC6B","1608810642","Cellular","armeabi-v7a","0","Lenovo","Idea Cellular","in","Rajasthan","Alwar","301001","en","LenovoA2010-a","phone"
"BDF7ADF34F7C4A91AF724659A8AA7D53","1608810769","Cellular","armeabi-v7a","13","Samsung","Jio","in","Rajasthan","Jaipur","302004","en","GalaxyJ7Core","phone"
"DED5F2F511C65134DD295A3C84BF60C4","1607207129","Cellular","armeabi-v7a","13","Tecno","Airtel","in","National Capital Territory of Delhi","Delhi","110054","hi","TECNOBB4k","phone"
"EBFB428C7C13DAFD9CCAAFA8805A9B27","1607605991","Cellular","arm64-v8a","13","vivo","Jio","in","Rajasthan","Jaipur","302004","hi","vivo1935","phone"
"B2992775FA6E1E9FB13488A881D1604F","1607606034","Cellular","arm64-v8a","0","Xiaomi","Jio","in","West Bengal","Kolkata","700059","en","Redmi8","phone"
"800264CD31BC47C95659269A3B1F41FE","1607606868","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Uttar Pradesh","Lucknow","226016","en","RedmiY1Lite","phone"
"7F53856F4A22CCFC0FF6BCE7BA1E5229","1607606189","Cellular","arm64-v8a","13","Samsung","Jio","in","Odisha","Bhubaneswar","752054","en","GalaxyA30","phone"
"56CC6E8FC5869F856F0ABB8BF11C920D","1607607066","Cellular","arm64-v8a","13","Samsung","Jio","in","Madhya Pradesh","Bhopal","462023","en","GalaxyM31","phone"
"66C6F864B0F95BE0A8D95109EC6CFF52","1607606810","Cable/DSL","arm64-v8a","18","Realme","MNR Broadband Services Pvt.","in","National Capital Territory of Delhi","New Delhi","110001","en","6","phone"
"641A92454C6C1CF765C034EA7FE9F425","1607607626","Cellular","arm64-v8a","13","Xiaomi","Jio","in","West Bengal","Kolkata","700047","en","RedmiNote8","phone"
"9A0799AC0C9A8B7C66DECD6E0C027518","1607607807","Cellular","arm64-v8a","15","Huawei","BSNL","in","West Bengal","Kolkata","700060","en","Nova2i","phone"
"2DF2CD5D7BF38C51BD32C5241E12F9C8","1607607998","Cellular","arm64-v8a","13","Huawei","Jio","in","Punjab","Ludhiana","141015","en","HonorEnjoy7A","phone"
"CA05C9CC0ADFDF3D8CDF419D31487461","1607608119","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Karnataka","Mysore","570008","en","RedmiNote4","phone"
"3D3366B66C06C921970CEA7AFD4ECA9A","1607605267","Cellular","arm64-v8a","13","Xiaomi","Jio","in","West Bengal","Kolkata","700047","en","RedmiNote5","phone"
"BDA0741218998F4C086B0AC393C96802","1607605987","Corporate","armeabi-v7a","13","Xiaomi","Broadlink Nepal","np","","","","en","Redmi8ADual","phone"
"52B71121613970E1D9D12C565A91382D","1607608513","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Rajasthan","Jaipur","302001","en","RedmiNote6Pro","phone"
"2A1FB6838368B3E9D267FF562117FF1C","1607608251","Cellular","arm64-v8a","15","Xiaomi","Idea Cellular","in","Madhya Pradesh","Bhopal","462022","en","RedmiNote8Pro","phone"
"38A31DAF4365DE76D479733BAA9F85EA","1607608344","Cellular","arm64-v8a","13","Realme","Jio","in","Rajasthan","Jaipur","302001","en","5","phone"
"4DDEDC1967A24F8F024EF986459BD422","1607602926","Cellular","arm64-v8a","13","Oppo","Airtel","in","Punjab","Mohali","140308","en","A37","phone"
"27FACD4C773EF952CE571385941CDD8B","1607608387","Cellular","arm64-v8a","13","Realme","Jio","in","National Capital Territory of Delhi","New Delhi","110008","en","Narzo20A","phone"
"FFD0428C51229B6E9ABB5643ACC571A4","1607608726","Cellular","arm64-v8a","13","OnePlus","Railwire Station Wifi","in","National Capital Territory of Delhi","New Delhi","110008","en","Nord","phone"
"28407FB62D68DC974B26AE5C37793034","1607450476","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Karnataka","Bengaluru","560002","en","RedmiNote7Pro","phone"
"508B10FC9879ED8D489ECDC54FBFBB84","1607450828","Cellular","arm64-v8a","13","vivo","Airtel","in","Uttar Pradesh","Lucknow","226002","en","vivo1802","phone"
"EBEA829A01222D4AC8171BCCED97C45D","1607450951","Cellular","arm64-v8a","2","Realme","Vodafone India","in","Assam","Guwahati","781014","en","C3","phone"
"01EC9C4EF45FA711E232C728FA3C60FE","1607451051","Cellular","arm64-v8a","13","Xiaomi","Jio","in","West Bengal","Kolkata","700034","en","Redmi5A","phone"
"42B922DAA35831D5CF099CD3EDBFFFDC","1607451370","Cellular","arm64-v8a","13","Oppo","Idea Cellular","in","Uttar Pradesh","Moradabad","244001","en","A33","phone"
"DBBD71FA8BD9C4788525A9FB82246097","1607453407","Cellular","arm64-v8a","13","vivo","Vodafone India","in","Tamil Nadu","Salem","636006","en","vivo1804","phone"
"5DB5A7BF870C2B44F047D456458BFBEE","1607453654","Cellular","arm64-v8a","13","vivo","Vodafone India","in","National Capital Territory of Delhi","Delhi","110054","en","vivo1951","phone"
"852EA5C584CE1ABFB118CE29A9098D80","1608825577","Cellular","arm64-v8a","13","Xiaomi","Jio","in","West Bengal","Kolkata","700028","en","Redmi7","phone"
"19121A34356DF106247A6CCCEA7577AB","1608825945","Cellular","arm64-v8a","13","Oppo","Idea Cellular","in","Uttarakhand","Dehradun","248001","en","A5s","phone"
"E17036922AC53F07D9C397935B8FBFAF","1608825933","Cellular","armeabi-v7a","0","iPro","Jio","in","Bihar","Patna","800001","en","Wave5.0","phone"
"972C2E93FF06F8C3DDA306552079FF03","1608826017","Cellular","armeabi-v7a","0","Samsung","Jio","in","West Bengal","Kolkata","700038","en","GalaxyJ7(2016)","phone"
"6D4B67475CD6F0F01D9FBDCFC64428F1","1608826076","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","RedmiNote5","phone"
"F80F9E56C45D93844FAAEC69FB8F1F12","1608826211","Cellular","arm64-v8a","0","Vivo","Jio","in","Tamil Nadu","Chennai","600005","en","Y20","phone"
"13F77A80B5DAC385402494048876AEEF","1608826176","Cellular","armeabi-v7a","0","iPro","Airtel","in","West Bengal","Kolkata","700028","en","Wave5.0","phone"
"27D11DF50ED8DAA189ED4E964B9BB3B5","1608826234","Cellular","arm64-v8a","13","Xiaomi","Vodafone India","in","Rajasthan","Nathdwara","313301","en","RedmiNote5Pro","phone"
"56EFFF8C7E2815AD462BA1C61CC47D5D","1608826437","Cellular","arm64-v8a","13","Realme","Jio","in","Bihar","Patna","800020","en","C2","phone"
"8A442FEE5B7B231621F2C79BFF525F4F","1608826512","Cellular","arm64-v8a","13","Xiaomi","Idea Cellular","in","Madhya Pradesh","Gwalior","476134","en","Redmi5","phone"
"060147EA141C3CCFA5DB5A099529E581","1608826580","Cellular","arm64-v8a","0","Samsung","Jio","in","Tamil Nadu","Chennai","600004","en","GalaxyA21s","phone"
"59A07257DC53FAAB919387208A7E4F7F","1608826574","Cellular","arm64-v8a","15","Xiaomi","Idea Cellular","in","Bihar","Patna","800020","en","RedmiNote4","phone"
"78C960A0888299705F99AB4E2EA76A52","1608826601","Cellular","arm64-v8a","0","Xiaomi","Vodafone India","in","Kerala","Trivandrum","695020","en","RedmiNote9Pro","phone"
"591F96E1C354F0BF5D1AEB5E2F521892","1608826691","Cellular","arm64-v8a","13","vivo","Airtel","in","Karnataka","Bengaluru","560002","en","vivo1723","phone"
"309B8A7DBEA5AC80124D3649E23AB214","1608826991","Cellular","arm64-v8a","0","vivo","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","vivo1804","phone"
"06159FD88A583F801FF86B846263B3BC","1608826960","Cellular","arm64-v8a","13","vivo","Jio","in","Tamil Nadu","Chennai","600007","en","vivo1920","phone"
"6ABE54A13CCBF7970A1F210667CEDC41","1608827143","Cellular","arm64-v8a","13","vivo","Jio","in","Madhya Pradesh","Indore","452001","en","vivo1901","phone"
"6526B4CE8D1A56F90E434788EDFD3DDF","1608827190","Cellular","arm64-v8a","0","Xiaomi","Idea Cellular","in","Uttar Pradesh","Lucknow","226005","en","POCOM2Pro","phone"
"49AD578A5060F1FB85387D9F4D38BE3F","1608827426","Cellular","armeabi-v7a","13","Tecno","Jio","in","Madhya Pradesh","","","en","TECNOIN2","phone"
"75C40FC7B960CBA3EABBAC50C2E664E0","1608827834","Cellular","arm64-v8a","0","Realme","Idea Cellular","in","Karnataka","Bengaluru","560002","en","C3","phone"
"A53594397C299439B37BAB325463E56D","1608661655","Cellular","arm64-v8a","13","Oppo","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","F9","phone"
"966FAFA28F983803D212410683C0C022","1608828572","Cellular","arm64-v8a","0","INFINIX MOBILITY LIMITED","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","InfinixX655D","phone"
"7D9C3A327FC5BACAD84E1042337A5566","1608829087","Cellular","armeabi-v7a","13","Tecno","Airtel","in","Madhya Pradesh","Indore","452001","en","TECNOIN1","phone"
"67BAAD090B588AEFC94C00584F67E7AF","1608829129","Cellular","armeabi-v7a","0","Xiaomi","Airtel","in","Gujarat","Ahmedabad","380006","en","Redmi8ADual","phone"
"100A96F1F28B6D2149A72E48F7D306DC","1608811180","Cellular","arm64-v8a","13","vivo","Jio","in","Uttar Pradesh","Lucknow","226004","en","vivo1851","phone"
"F7B1C6F47B5128EAEA4D35B6B913E09A","1608811345","Cellular","arm64-v8a","0","Samsung","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","GalaxyA30s","phone"
"2364AFBAAAC7B575660B97924FB01F52","1608811346","Cellular","armeabi-v7a","13","Samsung","Jio","in","Maharashtra","Pune","411006","en","GalaxyJ2(2016)","phone"
"9D9779A8B92BE9D57102F82F64742050","1608811442","Cellular","arm64-v8a","0","Oppo","Airtel","in","Bihar","Patna","800001","en","A5(2020)","phone"
"0C4781D123F736EC9C7E0D76E836CFED","1608811643","Cellular","arm64-v8a","0","Realme","Jio","in","Rajasthan","Jaipur","302001","en","6","phone"
"9FA70D8445921F89EC0F1C852A353A58","1608732211","Cellular","arm64-v8a","0","Samsung","Vodafone India","in","Tamil Nadu","Chennai","600004","en","GalaxyA7(2018)","phone"
"0C041EABAB5AEFE48625240349C7D59D","1608812030","Cellular","armeabi-v7a","13","Samsung","Jio","in","Rajasthan","Jaipur","302004","en","GalaxyJ7Core","phone"
"9B55C11F4B751DBF8FC1D375CFCEE7A2","1608812441","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","National Capital Territory of Delhi","New Delhi","110008","hi","Redmi4","phone"
"090311285E62CCBC97871DFCA5741CF9","1608812494","Cellular","arm64-v8a","0","Realme","BSNL","in","Tamil Nadu","Chennai","600001","en","7","phone"
"8657D1B0E39A015AFBD0B664C13CED45","1608812688","Cellular","arm64-v8a","13","vivo","Airtel","in","Maharashtra","Pune","411037","en","vivo1820","phone"
"984F2BC8C876F90BCC567E76C9E26146","1608813164","Cellular","arm64-v8a","0","Samsung","Airtel","in","Uttarakhand","Rishikesh","249201","en","GalaxyA20","phone"
"C49DAFD1F1243789E8368623DC833EAE","1608812888","Cellular","armeabi-v7a","0","Samsung","Jio","in","Bihar","Patna","800001","en","GalaxyJ6+","phone"
"14528EA89F4475399A6F61D04C6676BF","1608813619","Cellular","armeabi-v7a","13","Xiaomi","Airtel","in","Tamil Nadu","Chennai","600004","en","RedmiY2","phone"
"78DE6BB742D7708A9EC3ADB912340D0C","1608813674","Cellular","arm64-v8a","0","Realme","Jio","in","Odisha","Bhubaneswar","751030","en","3","phone"
"0AC63D96AAC0A4E83EA179A280474C0B","1608814139","Cellular","arm64-v8a","0","Realme","Jio","in","Bihar","Patna","800001","en","5i","phone"
"C2604EC7585959993C041AB6BDCC58A6","1608814292","Cellular","armeabi-v7a","13","Samsung","Jio","in","Rajasthan","Jaipur","302016","en","GalaxyA10","phone"
"4197C62119398AF6BC4FCCA0961F20D0","1608814500","Cellular","arm64-v8a","13","Oppo","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","A312020","phone"
"7059E1160B8962D6399C0A3845666A00","1608814641","Cellular","arm64-v8a","13","Oppo","Airtel","in","Uttar Pradesh","Lucknow","226004","en","A5s","phone"
"4AAFB7C758B3E5C60C8F6F7CFA221507","1608811308","Cellular","armeabi-v7a","0","Samsung","Idea Cellular","in","Gujarat","Ahmedabad","380007","en","GalaxyA01Core","phone"
"1D7BB5BE67218F5EA26C31A4F97061DE","1608811388","Cellular","arm64-v8a","13","Realme","Jio","in","Madhya Pradesh","Indore","452003","en","U1","phone"
"3B07829DC4A49EF479BA64D143338586","1608811329","Cellular","arm64-v8a","0","Realme","Vodafone India","in","Haryana","Gurgaon","122001","en","XT","phone"
"08A85C7AA89F65825A39FF029B5D5C92","1607535798","Corporate","arm64-v8a","13","Samsung","Linode","in","Maharashtra","Mumbai","400070","en","GalaxyM31","phone"
"BDA3F718AFEC6E887801B558406E9D1C","1608811738","Cellular","arm64-v8a","0","Realme","Jio","in","Telangana","Hyderabad","500025","en","6i","phone"
"7741C1C1AAB7DD5E86F24D26C9DF6949","1608811781","Cellular","armeabi-v7a","13","Xiaomi","Vodafone India","in","Maharashtra","Pune","411007","en","Redmi6","phone"
"C89EBF8AC4E984FB3EE3C5BD952FEF6D","1608811868","Cellular","armeabi-v7a","13","vivo","Jio","in","Maharashtra","Pune","411005","en","vivoY21L","phone"
"45DB8611247407A1080E0459BED67089","1608812059","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","Redmi4","phone"
"F0F49026EC35342516AB2FD632129B42","1608812265","Cellular","arm64-v8a","0","Samsung","Airtel Broadband","in","Karnataka","Bengaluru","560002","en","GalaxyA31","phone"
"555E7E80AD45FD8F14421E3A6EB0F436","1608812287","Cellular","arm64-v8a","13","Gionee","Airtel","in","Uttar Pradesh","Lucknow","226004","en","GIONEEF9","phone"
"4148FCABBF9435743E06B31F564262DE","1608812362","Cellular","armeabi-v7a","13","Samsung","Airtel","in","Chandigarh","Chandigarh","160043","en","GalaxyA2Core","phone"
"9F8D9EEBAF61AA2866F1522258607492","1608812349","Cellular","arm64-v8a","0","Oppo","Vodafone India","in","Kerala","Ernakulam","682304","en","A92020","phone"
"5A9252B03DD4AFFCD3D15778DB6A668E","1608812432","Cellular","arm64-v8a","13","Motorola","Jio","in","Tamil Nadu","Chennai","600003","en","motoe(6s)","phone"
"672BDADA0F71299B7089349D870752BB","1608812478","Cable/DSL","arm64-v8a","0","vivo","Bangalore Broadband Network Pvt","in","Karnataka","Bengaluru","560002","en","vivo1818","phone"
"7DE4CE8DB8D13CAFE167FF8A98D0F5B9","1608812561","Cellular","arm64-v8a","0","vivo","Airtel","in","Chhattisgarh","Raipur","492013","en","vivo1907","phone"
"6C5F7CE80EFFF1C079E40C9BCD7928A1","1608812613","Cellular","arm64-v8a","13","Xiaomi","Vodafone India","in","National Capital Territory of Delhi","Delhi","110054","en","Redmi4A","phone"
"D4641305896DC0928F4EB21B867717CE","1608812647","Cellular","arm64-v8a","13","INFINIX MOBILITY LIMITED","Jio","in","Uttar Pradesh","Lucknow","226003","en","InfinixX650C","phone"
"E480C5C83612E0721BEE987C326B95E5","1608812909","Cellular","arm64-v8a","13","vivo","Jio","in","Rajasthan","Jaipur","302012","en","vivo1807","phone"
"1A0D46E42713157EDE6C256DF3E3B83B","1608813079","Cellular","arm64-v8a","0","Xiaomi","Jio","in","Rajasthan","Jaipur","302001","hi","Note9","phone"
"A79824BE016E28EBC070D9BAF1B57B31","1608813269","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","National Capital Territory of Delhi","New Delhi","110003","en","RedmiY3","phone"
"FB9165D67EF02EE0AF4A76962C48E0BA","1608813427","Cellular","armeabi-v7a","0","Samsung","Jio","in","Maharashtra","Pune","411038","en","GalaxyM01","phone"
"5D49B5930F9F4DA85AFAA9DC6921C245","1608813464","Cellular","arm64-v8a","0","Oppo","Jio","in","Maharashtra","Pune","411004","en","Reno2F","phone"
"2845A5E18ADB963C9E19D775B16842B4","1608813502","Cellular","arm64-v8a","13","vivo","Airtel","in","National Capital Territory of Delhi","New Delhi","110008","en","vivo1904","phone"
"0C89CAD6CD1B7EA90D36048D5E306792","1608813509","Cellular","armeabi-v7a","13","Xiaomi","Airtel Broadband","in","Rajasthan","Jaipur","302012","en","Redmi6","phone"
